,position,heading,targetx,targety,thetax,thetay,velocity,acceleration,omega
68,"v = ( 0.0000, 0.0000, 1.9346 ) 	|v| = 1.9346","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 8.7016 ) 	|v| = 8.7016","v = ( 0.0000, 0.0000, 15.5986 ) 	|v| = 15.5986","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
69,"v = ( 0.0000, 0.0000, 2.0216 ) 	|v| = 2.0216","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 8.8487 ) 	|v| = 8.8487","v = ( 0.0000, 0.0000, 14.7155 ) 	|v| = 14.7155","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
70,"v = ( 0.0000, 0.0000, 2.1101 ) 	|v| = 2.1101","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 8.9953 ) 	|v| = 8.9953","v = ( 0.0000, 0.0000, 14.6566 ) 	|v| = 14.6566","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
71,"v = ( 0.0000, 0.0000, 2.2001 ) 	|v| = 2.2001","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 9.1413 ) 	|v| = 9.1413","v = ( 0.0000, 0.0000, 14.5975 ) 	|v| = 14.5975","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
72,"v = ( 0.0000, 0.0000, 2.2915 ) 	|v| = 2.2915","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 9.2867 ) 	|v| = 9.2867","v = ( 0.0000, 0.0000, 14.5385 ) 	|v| = 14.5385","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
73,"v = ( 0.0000, 0.0000, 2.3844 ) 	|v| = 2.3844","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 9.4315 ) 	|v| = 9.4315","v = ( 0.0000, 0.0000, 14.4793 ) 	|v| = 14.4793","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
74,"v = ( 0.0000, 0.0000, 2.4787 ) 	|v| = 2.4787","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 9.5757 ) 	|v| = 9.5757","v = ( 0.0000, 0.0000, 14.4202 ) 	|v| = 14.4202","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
75,"v = ( 0.0000, 0.0000, 2.5744 ) 	|v| = 2.5744","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 9.7193 ) 	|v| = 9.7193","v = ( 0.0000, 0.0000, 14.3609 ) 	|v| = 14.3609","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
76,"v = ( 0.0000, 0.0000, 2.6716 ) 	|v| = 2.6716","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 9.8623 ) 	|v| = 9.8623","v = ( 0.0000, 0.0000, 14.3017 ) 	|v| = 14.3017","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
77,"v = ( 0.0000, 0.0000, 2.7702 ) 	|v| = 2.7702","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.0047 ) 	|v| = 10.0047","v = ( 0.0000, 0.0000, 14.2423 ) 	|v| = 14.2423","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
78,"v = ( 0.0000, 0.0000, 2.8703 ) 	|v| = 2.8703","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.1465 ) 	|v| = 10.1465","v = ( 0.0000, 0.0000, 14.1830 ) 	|v| = 14.1830","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
79,"v = ( 0.0000, 0.0000, 2.9718 ) 	|v| = 2.9718","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.2878 ) 	|v| = 10.2878","v = ( 0.0000, 0.0000, 14.1235 ) 	|v| = 14.1235","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
80,"v = ( 0.0000, 0.0000, 3.0746 ) 	|v| = 3.0746","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.4284 ) 	|v| = 10.4284","v = ( 0.0000, 0.0000, 14.0641 ) 	|v| = 14.0641","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
81,"v = ( 0.0000, 0.0000, 3.1789 ) 	|v| = 3.1789","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.5685 ) 	|v| = 10.5685","v = ( 0.0000, 0.0000, 14.0046 ) 	|v| = 14.0046","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
82,"v = ( 0.0000, 0.0000, 3.2846 ) 	|v| = 3.2846","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.7079 ) 	|v| = 10.7079","v = ( 0.0000, 0.0000, 13.9450 ) 	|v| = 13.9450","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
83,"v = ( 0.0000, 0.0000, 3.3917 ) 	|v| = 3.3917","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.8468 ) 	|v| = 10.8468","v = ( 0.0000, 0.0000, 13.8854 ) 	|v| = 13.8854","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
84,"v = ( 0.0000, 0.0000, 3.5002 ) 	|v| = 3.5002","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 10.9850 ) 	|v| = 10.9850","v = ( 0.0000, 0.0000, 13.8258 ) 	|v| = 13.8258","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
85,"v = ( 0.0000, 0.0000, 3.6100 ) 	|v| = 3.6100","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.1227 ) 	|v| = 11.1227","v = ( 0.0000, 0.0000, 13.7661 ) 	|v| = 13.7661","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
86,"v = ( 0.0000, 0.0000, 3.7212 ) 	|v| = 3.7212","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.2558 ) 	|v| = 11.2558","v = ( 0.0000, 0.0000, 13.3113 ) 	|v| = 13.3113","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
87,"v = ( 0.0000, 0.0000, 3.8338 ) 	|v| = 3.8338","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.3885 ) 	|v| = 11.3885","v = ( 0.0000, 0.0000, 13.2738 ) 	|v| = 13.2738","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
88,"v = ( 0.0000, 0.0000, 3.9477 ) 	|v| = 3.9477","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.5209 ) 	|v| = 11.5209","v = ( 0.0000, 0.0000, 13.2362 ) 	|v| = 13.2362","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
89,"v = ( 0.0000, 0.0000, 4.0629 ) 	|v| = 4.0629","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.6529 ) 	|v| = 11.6529","v = ( 0.0000, 0.0000, 13.1987 ) 	|v| = 13.1987","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
90,"v = ( 0.0000, 0.0000, 4.1794 ) 	|v| = 4.1794","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.7845 ) 	|v| = 11.7845","v = ( 0.0000, 0.0000, 13.1610 ) 	|v| = 13.1610","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
91,"v = ( 0.0000, 0.0000, 4.2973 ) 	|v| = 4.2973","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 11.9157 ) 	|v| = 11.9157","v = ( 0.0000, 0.0000, 13.1234 ) 	|v| = 13.1234","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
92,"v = ( 0.0000, 0.0000, 4.4164 ) 	|v| = 4.4164","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.0466 ) 	|v| = 12.0466","v = ( 0.0000, 0.0000, 13.0857 ) 	|v| = 13.0857","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
93,"v = ( 0.0000, 0.0000, 4.5369 ) 	|v| = 4.5369","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.1771 ) 	|v| = 12.1771","v = ( 0.0000, 0.0000, 13.0480 ) 	|v| = 13.0480","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
94,"v = ( 0.0000, 0.0000, 4.6587 ) 	|v| = 4.6587","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.3072 ) 	|v| = 12.3072","v = ( 0.0000, 0.0000, 13.0102 ) 	|v| = 13.0102","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
95,"v = ( 0.0000, 0.0000, 4.7817 ) 	|v| = 4.7817","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.4369 ) 	|v| = 12.4369","v = ( 0.0000, 0.0000, 12.9724 ) 	|v| = 12.9724","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
96,"v = ( 0.0000, 0.0000, 4.9061 ) 	|v| = 4.9061","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.5662 ) 	|v| = 12.5662","v = ( 0.0000, 0.0000, 12.9346 ) 	|v| = 12.9346","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
97,"v = ( 0.0000, 0.0000, 5.0318 ) 	|v| = 5.0318","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.6952 ) 	|v| = 12.6952","v = ( 0.0000, 0.0000, 12.8968 ) 	|v| = 12.8968","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
98,"v = ( 0.0000, 0.0000, 5.1587 ) 	|v| = 5.1587","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.8238 ) 	|v| = 12.8238","v = ( 0.0000, 0.0000, 12.8589 ) 	|v| = 12.8589","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
99,"v = ( 0.0000, 0.0000, 5.2869 ) 	|v| = 5.2869","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 12.9520 ) 	|v| = 12.9520","v = ( 0.0000, 0.0000, 12.8209 ) 	|v| = 12.8209","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
100,"v = ( 0.0000, 0.0000, 5.4165 ) 	|v| = 5.4165","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.0798 ) 	|v| = 13.0798","v = ( 0.0000, 0.0000, 12.7830 ) 	|v| = 12.7830","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
101,"v = ( 0.0000, 0.0000, 5.5473 ) 	|v| = 5.5473","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.2073 ) 	|v| = 13.2073","v = ( 0.0000, 0.0000, 12.7450 ) 	|v| = 12.7450","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
102,"v = ( 0.0000, 0.0000, 5.6793 ) 	|v| = 5.6793","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.3343 ) 	|v| = 13.3343","v = ( 0.0000, 0.0000, 12.7070 ) 	|v| = 12.7070","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
103,"v = ( 0.0000, 0.0000, 5.8127 ) 	|v| = 5.8127","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.4610 ) 	|v| = 13.4610","v = ( 0.0000, 0.0000, 12.6689 ) 	|v| = 12.6689","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
104,"v = ( 0.0000, 0.0000, 5.9473 ) 	|v| = 5.9473","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.5840 ) 	|v| = 13.5840","v = ( 0.0000, 0.0000, 12.2982 ) 	|v| = 12.2982","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
105,"v = ( 0.0000, 0.0000, 6.0831 ) 	|v| = 6.0831","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.7068 ) 	|v| = 13.7068","v = ( 0.0000, 0.0000, 12.2802 ) 	|v| = 12.2802","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
106,"v = ( 0.0000, 0.0000, 6.2202 ) 	|v| = 6.2202","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.8294 ) 	|v| = 13.8294","v = ( 0.0000, 0.0000, 12.2622 ) 	|v| = 12.2622","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
107,"v = ( 0.0000, 0.0000, 6.3585 ) 	|v| = 6.3585","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 13.9519 ) 	|v| = 13.9519","v = ( 0.0000, 0.0000, 12.2442 ) 	|v| = 12.2442","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
108,"v = ( 0.0000, 0.0000, 6.4980 ) 	|v| = 6.4980","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.0741 ) 	|v| = 14.0741","v = ( 0.0000, 0.0000, 12.2261 ) 	|v| = 12.2261","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
109,"v = ( 0.0000, 0.0000, 6.6388 ) 	|v| = 6.6388","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.1962 ) 	|v| = 14.1962","v = ( 0.0000, 0.0000, 12.2080 ) 	|v| = 12.2080","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
110,"v = ( 0.0000, 0.0000, 6.7807 ) 	|v| = 6.7807","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.3181 ) 	|v| = 14.3181","v = ( 0.0000, 0.0000, 12.1899 ) 	|v| = 12.1899","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
111,"v = ( 0.0000, 0.0000, 6.9239 ) 	|v| = 6.9239","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.4398 ) 	|v| = 14.4398","v = ( 0.0000, 0.0000, 12.1718 ) 	|v| = 12.1718","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
112,"v = ( 0.0000, 0.0000, 7.0683 ) 	|v| = 7.0683","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.5614 ) 	|v| = 14.5614","v = ( 0.0000, 0.0000, 12.1536 ) 	|v| = 12.1536","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
113,"v = ( 0.0000, 0.0000, 7.2139 ) 	|v| = 7.2139","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.6827 ) 	|v| = 14.6827","v = ( 0.0000, 0.0000, 12.1354 ) 	|v| = 12.1354","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
114,"v = ( 0.0000, 0.0000, 7.3607 ) 	|v| = 7.3607","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.8039 ) 	|v| = 14.8039","v = ( 0.0000, 0.0000, 12.1172 ) 	|v| = 12.1172","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
115,"v = ( 0.0000, 0.0000, 7.5088 ) 	|v| = 7.5088","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 14.9249 ) 	|v| = 14.9249","v = ( 0.0000, 0.0000, 12.0990 ) 	|v| = 12.0990","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
116,"v = ( 0.0000, 0.0000, 7.6580 ) 	|v| = 7.6580","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.0457 ) 	|v| = 15.0457","v = ( 0.0000, 0.0000, 12.0807 ) 	|v| = 12.0807","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
117,"v = ( 0.0000, 0.0000, 7.8085 ) 	|v| = 7.8085","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.1663 ) 	|v| = 15.1663","v = ( 0.0000, 0.0000, 12.0624 ) 	|v| = 12.0624","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
118,"v = ( 0.0000, 0.0000, 7.9601 ) 	|v| = 7.9601","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.2868 ) 	|v| = 15.2868","v = ( 0.0000, 0.0000, 12.0441 ) 	|v| = 12.0441","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
119,"v = ( 0.0000, 0.0000, 8.1130 ) 	|v| = 8.1130","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.4070 ) 	|v| = 15.4070","v = ( 0.0000, 0.0000, 12.0258 ) 	|v| = 12.0258","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
120,"v = ( 0.0000, 0.0000, 8.2671 ) 	|v| = 8.2671","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5271 ) 	|v| = 15.5271","v = ( 0.0000, 0.0000, 12.0074 ) 	|v| = 12.0074","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
121,"v = ( 0.0000, 0.0000, 8.4223 ) 	|v| = 8.4223","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5222 ) 	|v| = 15.5222","v = ( 0.0000, 0.0000, -0.4867 ) 	|v| = 0.4867","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
122,"v = ( 0.0000, 0.0000, 8.5776 ) 	|v| = 8.5776","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5230 ) 	|v| = 15.5230","v = ( 0.0000, 0.0000, 0.0800 ) 	|v| = 0.0800","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
123,"v = ( 0.0000, 0.0000, 8.7328 ) 	|v| = 8.7328","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5295 ) 	|v| = 15.5295","v = ( 0.0000, 0.0000, 0.6469 ) 	|v| = 0.6469","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
124,"v = ( 0.0000, 0.0000, 8.8881 ) 	|v| = 8.8881","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5416 ) 	|v| = 15.5416","v = ( 0.0000, 0.0000, 1.2140 ) 	|v| = 1.2140","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
125,"v = ( 0.0000, 0.0000, 9.0435 ) 	|v| = 9.0435","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5595 ) 	|v| = 15.5595","v = ( 0.0000, 0.0000, 1.7812 ) 	|v| = 1.7812","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
126,"v = ( 0.0000, 0.0000, 9.1991 ) 	|v| = 9.1991","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.5829 ) 	|v| = 15.5829","v = ( 0.0000, 0.0000, 2.3486 ) 	|v| = 2.3486","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
127,"v = ( 0.0000, 0.0000, 9.3549 ) 	|v| = 9.3549","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.6121 ) 	|v| = 15.6121","v = ( 0.0000, 0.0000, 2.9162 ) 	|v| = 2.9162","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
128,"v = ( 0.0000, 0.0000, 9.5111 ) 	|v| = 9.5111","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.6469 ) 	|v| = 15.6469","v = ( 0.0000, 0.0000, 3.4840 ) 	|v| = 3.4840","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
129,"v = ( 0.0000, 0.0000, 9.6675 ) 	|v| = 9.6675","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.6875 ) 	|v| = 15.6875","v = ( 0.0000, 0.0000, 4.0520 ) 	|v| = 4.0520","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
130,"v = ( 0.0000, 0.0000, 9.8244 ) 	|v| = 9.8244","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.7337 ) 	|v| = 15.7337","v = ( 0.0000, 0.0000, 4.6201 ) 	|v| = 4.6201","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
131,"v = ( 0.0000, 0.0000, 9.9817 ) 	|v| = 9.9817","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.7855 ) 	|v| = 15.7855","v = ( 0.0000, 0.0000, 5.1884 ) 	|v| = 5.1884","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
132,"v = ( 0.0000, 0.0000, 10.1396 ) 	|v| = 10.1396","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.8431 ) 	|v| = 15.8431","v = ( 0.0000, 0.0000, 5.7569 ) 	|v| = 5.7569","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
133,"v = ( 0.0000, 0.0000, 10.2980 ) 	|v| = 10.2980","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.9064 ) 	|v| = 15.9064","v = ( 0.0000, 0.0000, 6.3256 ) 	|v| = 6.3256","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
134,"v = ( 0.0000, 0.0000, 10.4571 ) 	|v| = 10.4571","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 15.9753 ) 	|v| = 15.9753","v = ( 0.0000, 0.0000, 6.8944 ) 	|v| = 6.8944","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
135,"v = ( 0.0000, 0.0000, 10.6168 ) 	|v| = 10.6168","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 16.0499 ) 	|v| = 16.0499","v = ( 0.0000, 0.0000, 7.4634 ) 	|v| = 7.4634","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
136,"v = ( 0.0000, 0.0000, 10.7773 ) 	|v| = 10.7773","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 16.1303 ) 	|v| = 16.1303","v = ( 0.0000, 0.0000, 8.0326 ) 	|v| = 8.0326","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000"
